id,tvätt,valtyp,valsedelsuppgift
54772,sekreterare,K,Medicinsk sekreterare
97171,sekreterare,K,Medicinsk sekreterare
38909,sekreterare,K,"68, Medicinsk sekreterare, Förslöv"
56942,sekreterare,K,"59 år, medicinsk sekreterare, Landskrona"
66996,sekreterare,K,"42 år, medicinsk sekreterare, St Herrestad"
124686,sekreterare,K,"medicinsk sekreterare, 59 år"
124659,sekreterare,K,"medicinsk sekreterare, Trelleborg"
124659,sekreterare,K,"medicinsk sekreterare, Trelleborg"
78258,sekreterare,K,"Medicinsk Sekreterare, Vitaby, 49"
81222,sekreterare,K,"61, Medicinsk sekreterare, Ängelholm"
67025,sekreterare,K,"Medicinsk sekreterare, 54 år"
158816,sekreterare,K,"72 år, medicinsk sekreterare, Varberg"
158816,sekreterare,K,"72 år, medicinsk sekreterare, Varberg"
284316,sekreterare,K,"medicinsk sekreterare, Svenshögen, 65 år"
33815,sekreterare,K,Medicinsk sekreterare
234061,sekreterare,K,"31 år, Medicinsk sekreterare"
249611,sekreterare,K,"Medicinsk sekreterare, Vänersborg"
275883,sekreterare,K,"Medicinsk sekreterare, Hemsjö"
160743,sekreterare,K,"medicinsk sekreterare, 34 år"
256308,sekreterare,K,"63, Medicinsk sekreterare, Borås"
256308,sekreterare,K,"63, Medicinsk sekreterare, Borås"
256308,sekreterare,K,"63, Medicinsk sekreterare, Borås"
41475,sekreterare,K,"40 år, medicinsk sekreterare, Istrum"
179362,sekreterare,K,"77 år, Medicinsk sekreterare"
182967,sekreterare,K,"36, medicinsk sekreterare"
64432,sekreterare,K,"medicinsk sekreterare, Dala-Järna"
36419,sekreterare,K,"Medicinsk sekreterare, Laknäs"
36419,sekreterare,K,"Medicinsk sekreterare, Laknäs"
71268,sekreterare,K,"50, medicinsk sekreterare"
71268,sekreterare,K,"50, medicinsk sekreterare"
67075,bussförare,K,"busschaufför, 60, Tumba"
158245,bussförare,K,Busschaufför
158251,bussförare,K,Busschaufför
282472,bussförare,K,"busschaufför, Skärholmen"
282472,bussförare,K,"busschaufför, Skärholmen"
282472,bussförare,K,"busschaufför, Skärholmen"
282472,bussförare,K,"busschaufför, Skärholmen"
282472,bussförare,K,"busschaufför, Skärholmen"
282472,bussförare,K,"busschaufför, Skärholmen"
67237,bussförare,K,"Busschaufför, 70"
157092,bussförare,K,"73, Busschaufför, Lilla Alby"
78015,bussförare,K,"39 år, busschaufför, Råsunda"
108411,bussförare,K,"64, Busschaufför, Älmsta"
108416,bussförare,K,"42, Busschaufför, Hallstavik"
67113,bussförare,K,"55 år, busschaufför, Finsta"
157838,bussförare,K,"56 år, busschaufför, Nyvalla, Östervåla"
180134,bussförare,K,"61 år, busschaufför, Söderby"
180135,bussförare,K,"47 år, busschaufför, Söderfors"
138095,bussförare,K,"66 år, busschaufför, Tierp"
110293,bussförare,K,"40 år, Busschaufför"
138050,bussförare,K,"57, busschaufför, Enköping"
166596,bussförare,K,"55, busschaufför, Nyköping"
166596,bussförare,K,"55, busschaufför, Nyköping"
166596,bussförare,K,"55, busschaufför, Nyköping"
250576,bussförare,K,"Busschaufför, Finspång"
3813,bussförare,K,"Busschaufför, 37 år, Lindö"
3813,bussförare,K,"Busschaufför, 37 år, Lindö"
34017,bussförare,K,Busschaufför
34019,bussförare,K,Busschaufför
136309,bussförare,K,"60, Busschaufför, Aneby"
77623,bussförare,K,"Busschaufför, Gislaved"
68785,bussförare,K,"50 år, Busschaufför, Smålandsstenar"
38039,bussförare,K,"62, Busschaufför, Vaggeryd"
126267,bussförare,K,"63, busschaufför, Skillingaryd"
78049,bussförare,K,"Busschaufför, Sävsjö"
36107,bussförare,K,"61 år,Busschaufför, Tranås"
36727,bussförare,K,"busschaufför, Järnfosen"
161358,bussförare,K,"45 år, Busschaufför, Kalmar"
161358,bussförare,K,"45 år, Busschaufför, Kalmar"
65823,bussförare,K,"busschaufför, Västervik"
125828,bussförare,K,"49 år, Busschaufför"
279503,bussförare,K,"67, busschaufför, Ronneby"
300747,bussförare,K,Busschaufför
80387,bussförare,K,"49, Busschaufför, Vellinge"
69071,bussförare,K,"busschaufför, Kävlinge, 34 år"
79256,bussförare,K,"Busschaufför, Klågerup, 71"
66929,bussförare,K,busschaufför
61988,bussförare,K,"61 år, Busschaufför, Kylestorp"
35054,bussförare,K,Busschaufför
126066,bussförare,K,"67 år, Busschaufför, Åhus"
126066,bussförare,K,"67 år, Busschaufför, Åhus"
241660,bussförare,K,"50 år, Busschaufför, Kungsbacka"
72071,bussförare,K,"60 år, Busschaufför"
499817,bussförare,K,"busschaufför, Stillingsön"
62661,bussförare,K,"55, Busschaufför, Lur"
117894,bussförare,K,"Busschaufför, 30, Ed"
70300,bussförare,K,"54, Busschaufför, Surte"
72978,bussförare,K,busschaufför
5427,bussförare,K,"50 år, busschaufför, Örsås"
193043,bussförare,K,"45, Busschaufför"
66210,bussförare,K,"43, Busschaufför"
66406,bussförare,K,"58 år, Busschaufför"
66406,bussförare,K,"58 år, busschaufför"
178577,bussförare,K,"71 år, Busschaufför"
146645,bussförare,K,"55 år, Busschaufför, Hedegärde"
121621,bussförare,K,"46, Busschaufför, Östra Glänne"
121621,bussförare,K,"Busschaufför, Kil"
512656,bussförare,K,"62, Busschaufför, Grums"
27409,bussförare,K,"Busschaufför, Näresbyn"
95599,bussförare,K,"47, Busschaufför, Nykroppa"
85740,bussförare,K,"Busschaufför, 62 år, Hagfors"
205560,bussförare,K,"49 år, busschaufför, Tybble"
205560,bussförare,K,"49 år, busschaufför, Tybble"
77733,bussförare,K,"79 år, busschaufför"
77733,bussförare,K,"79 år, busschaufför"
77733,bussförare,K,"79 år, busschaufför"
77733,bussförare,K,"79 år, busschaufför"
77733,bussförare,K,"79 år, busschaufför"
77733,bussförare,K,"79 år, busschaufför"
77733,bussförare,K,"79 år, busschaufför"
77733,bussförare,K,"79 år, busschaufför"
65846,bussförare,K,"Busschaufför, Vedevåg, 57"
37230,bussförare,K,"56, Busschaufför, Älvdalen"
64452,bussförare,K,"busschaufför, Avesta,"
300042,bussförare,K,"busschaufför, Stenbäcken"
146133,bussförare,K,"46, busschaufför, Hofors"
146133,bussförare,K,"46, busschaufför, Hofors"
342429,bussförare,K,"59, busschaufför, Harmånger"
342429,bussförare,K,"59, busschaufför, Harmånger"
343655,bussförare,K,"Busschaufför, 62"
19451,bussförare,K,"Busschaufför, Bollnäs"
323348,bussförare,K,"62 år, busschaufför, Delsbo"
111541,bussförare,K,"57 år, busschaufför, Kroksta"
111541,bussförare,K,"57 år, busschaufför, Kroksta"
150545,bussförare,K,busschaufför
253493,bussförare,K,"Busschaufför, Fritzhem"
193730,bussförare,K,"53 år, Busschaufför, Dorotea"
324260,bussförare,K,"busschaufför, Vännäs"
24226,bussförare,K,"busschaufför, Ersboda"
24226,bussförare,K,"busschaufför, Ersboda"
242159,bussförare,K,Busschaufför
180086,bussförare,K,"48, Viksjö, Busschaufför"
180091,bussförare,K,"38, Kallhäll, Busschaufför"
67080,receptionist,K,"receptionist, 22, Tumba"
67259,receptionist,K,"52 år, receptionist, Brevik"
25442,receptionist,K,"27, Receptionist"
383011,receptionist,K,"Receptionist, 49 år, Ekeby"
34036,receptionist,K,"55, Receptionist, Gnesta"
188671,receptionist,K,"72 år, receptionist, Flen"
81701,receptionist,K,"54, Receptionist"
81701,receptionist,K,"54, Receptionist"
140982,receptionist,K,receptionist
136307,receptionist,K,"69, Receptionist, Bälaryd"
126264,receptionist,K,"Receptionist, 40 år"
63269,receptionist,K,"Receptionist, Örkelljunga"
57241,receptionist,K,"50 år, receptionist, Lomma"
66928,receptionist,K,receptionist
244600,receptionist,K,"43 år, Receptionist, Hedefors"
23696,receptionist,K,"66 år, Receptionist, Skara"
256534,receptionist,K,"65, Receptionist, Skara"
512654,receptionist,K,"53, Receptionist, Fallet"
111068,receptionist,K,"Receptionist, Arvika"
57614,receptionist,K,"receptionist, Hällefors"
106453,receptionist,K,Receptionist
130229,receptionist,K,receptionist
113655,receptionist,K,"receptionist, Säter"
343974,receptionist,K,receptionist
142954,receptionist,K,"65 år, Centrala Sundbyberg, receptionist"
67086,pensionär,K,"pensionerad lärare, 70, Tumba"
241900,pensionär,K,"Pensionerad lärare, 69 år, Vaxön"
385653,pensionär,K,"73, pensionerad lärare, Torstuna"
385265,pensionär,K,pensionerad lärare
250570,pensionär,K,"Pensionerad lärare, Ljusfallshammar"
37369,pensionär,K,"68 år,Pensionerad lärare,Huskvarna"
37369,pensionär,K,"68 år,Pensionerad lärare,Huskvarna"
37369,pensionär,K,"68 år,Pensionerad lärare,Huskvarna"
372666,pensionär,K,"pensionerad lärare, 84 år, Huskvarna"
372666,pensionär,K,"pensionerad lärare, 84 år, Huskvarna"
372666,pensionär,K,"pensionerad lärare, 84 år, Huskvarna"
195456,pensionär,K,"73, pensionerad lärare"
195456,pensionär,K,"73, pensionerad lärare"
195456,pensionär,K,"73, pensionerad lärare"
273196,pensionär,K,"68 år, Pensionerad lärare, Centrum"
273199,pensionär,K,"69 år, Pensionerad lärare, Centrum"
355840,pensionär,K,"76 år, Pensionerad lärare, Söder"
316662,pensionär,K,"Pensionerad lärare, Söderåkra"
454735,pensionär,K,"Pensionerad lärare, Bräkne-Hoby"
297746,pensionär,K,"Pensionerad lärare, Karlshamn"
54083,pensionär,K,Pensionerad lärare
111840,pensionär,K,"Pensionerad lärare, 76 år, Trelleborg"
111840,pensionär,K,"Pensionerad lärare, 76 år, Trelleborg"
103780,pensionär,K,"47, Pensionerad lärare, Ballingslöv"
199372,pensionär,K,"pensionerad lärare, Klövedal, 75 år"
181873,pensionär,K,"pensionerad lärare, Nödinge, 70 år"
364355,pensionär,K,"78, pensionerad lärare, Floda"
30324,pensionär,K,"Pensionerad lärare, 69 år"
76419,pensionär,K,"71 år, Pensionerad lärare, Centrum"
98720,pensionär,K,"70 år, Pensionerad lärare, Grums"
104993,pensionär,K,"70 år, pensionerad lärare, Karlstad"
30313,pensionär,K,"70 år, pensionerad lärare, Säffle"
343756,pensionär,K,"80 år, pensionerad lärare, Blomängen"
67088,jurist,K,"jur.kand, 67, Tumba"
186705,jurist,K,"Jur.kand, Stocksund"
13894,jurist,K,"81, Jur.kand, Finntorp"
13894,jurist,K,"81, Jur.kand, Finntorp"
13897,jurist,K,"72, Jur.kand, Sickla"
13897,jurist,K,"72, Jur.kand, Sickla"
162877,jurist,K,"41, Jur.kand, Torsvik"
172729,jurist,K,"64 år, Jur.Kand, Verksam Jurist"
199593,jurist,K,"40år, Jur.kand, Trosa"
67038,jurist,K,"76 år, jur.kand, Örkelljunga"
42281,jurist,K,"45, Jur.kand, Stora Hult"
43437,jurist,K,"24, Jur.kand"
39477,jurist,K,"Jur.kand, Rynge"
243893,jurist,K,"Jur.kand, Hunnebostrand"
255058,jurist,K,"74, Jur.kand"
18035,jurist,K,"jur.kand, Essunga"
208,jurist,K,Jur.Kand
73868,jurist,K,"68, Jur.kand, Karlslund"
15035,jurist,K,"Civilekonom, Jur.Kand, Ella Park, 72 år"
15035,jurist,K,"Civilekonom, Jur.Kand, Ella Park, 72 år"
219205,jurist,K,"Ombudsman, Jur.kand, Råsunda"
297918,rektor,K,"80, Fd. rektor"
15011,rektor,K,"Fd. Rektor, Täby Centrum, 86 år"
15011,rektor,K,"Fd. Rektor, Täby Centrum, 86 år"
133488,rektor,K,"fd. rektor, 72, Kållered"
269279,rektor,K,"71 år, Fd. rektor, Skönsberg"
269279,rektor,K,"71 år, Fd. rektor, Skönsberg"
297924,systemadministratör,K,"46, Systemadministratör"
164114,systemadministratör,K,"73, Systemadministratör, Tibble"
165691,systemadministratör,K,"43 år, systemadministratör, Kåbo"
251246,systemadministratör,K,"Systemadministratör, 41 år, Vasastaden"
251246,systemadministratör,K,"Systemadministratör, 41 år, Vasastaden"
251246,systemadministratör,K,"Systemadministratör, 41 år, Vasastaden"
81018,systemadministratör,K,"59 år, systemadministratör, Sanda"
63204,systemadministratör,K,"48 år, Systemadministratör"
66803,systemadministratör,K,"Systemadministratör, 48"
66803,systemadministratör,K,"Systemadministratör, 48"
24412,systemadministratör,K,Systemadministratör
55137,systemadministratör,K,"systemadministratör, Kungshult"
188145,systemadministratör,K,"53 år, Systemadministratör, Harlösa"
142453,systemadministratör,K,systemadministratör
349375,systemadministratör,K,"65, Orminge, Systemadministratör"
349375,systemadministratör,K,"65, Orminge, Systemadministratör"
297927,åkare,K,"69, Åkare"
263995,åkare,K,"57, Åkare"
263995,åkare,K,"57, Åkare"
263995,åkare,K,"57, Åkare"
263995,åkare,K,"57, Åkare"
263995,åkare,K,"57, Åkare"
263995,åkare,K,"57, Åkare"
262586,åkare,K,"Åkare, Hörby"
57890,åkare,K,"66 år, åkare, Asker"
57890,åkare,K,"66 år, åkare, Asker"
213846,åkare,K,"61 år, Åkare, Dingtuna"
268247,åkare,K,"64 år, Åkare, Erikslund"
71181,åkare,K,"Åkare, Agnäs"
27399,åkare,K,"Deje, Åkare"
295104,åkare,K,"70 år, Gnarp, åkare"
297933,studerande,K,"33, Ekonomistuderande"
226857,studerande,K,"27 år, Ekonomistuderande, Hönö"
37382,studerande,K,"20 år, Ekonomistuderande"
158244,konstruktör,K,Konstruktör
305372,konstruktör,K,"konstruktör, Katrineholm"
40263,konstruktör,K,"Konstruktör, Öjan"
87000,konstruktör,K,"Konstruktör,Gnosjö,56 år"
374896,konstruktör,K,"64 år, konstruktör, Habo"
124490,konstruktör,K,"Konstruktör, Bor"
291539,konstruktör,K,"26 år, konstruktör, Långemåla"
170224,konstruktör,K,"Konstruktör, Kalmar, 69 år"
170224,konstruktör,K,"Konstruktör, Kalmar, 69 år"
86381,konstruktör,K,"55 år, konstruktör"
49857,konstruktör,K,"Konstruktör, 45, Dösjebro"
53946,konstruktör,K,"47, konstruktör, Tollarp"
53946,konstruktör,K,"47, konstruktör, Tollarp"
8563,konstruktör,K,"55 år, konstruktör, Vårgårda"
12360,konstruktör,K,"konstruktör, Sätila"
5433,konstruktör,K,"47 år, konstruktör, Mjöbäck"
276777,konstruktör,K,"72, konstruktör, Kungälv"
245515,konstruktör,K,"35 år, konstruktör"
245515,konstruktör,K,"35 år, konstruktör"
121079,konstruktör,K,"61 år, Konstruktör, Karlstad"
121079,konstruktör,K,"61 år, konstruktör, Karlstad"
187259,konstruktör,K,"23 år, Konstruktör, Våmhus"
402443,konstruktör,K,Konstruktör
373125,konstruktör,K,"51 år, konstruktör, Alnö"
373125,konstruktör,K,"51 år, konstruktör, Alnö"
10229,konstruktör,K,"49 år, Konstruktör, Trehörningsjö"
10229,konstruktör,K,"49 år, Konstruktör, Trehörningsjö"
41095,konstruktör,K,"konstruktör, Kåge"
41095,konstruktör,K,"konstruktör, Kåge"
339815,konstruktör,K,"Bollnäs, konstruktör"
158248,bitr. rektor,K,Bitr. rektor
177824,bitr. rektor,K,"52 år, Bitr. rektor, Källna"
199940,bitr. rektor,K,"34, Bitr. rektor, Göteborg"
94313,bitr. rektor,K,"64 år, Bitr. rektor, Sörbo"
158252,lärare,K,SFI-lärare
194438,lärare,K,"SFI-lärare, Centrum, 67"
247592,lärare,K,"SFI-lärare, 47 år, Fisksätra"
247592,lärare,K,"SFI-lärare, 47 år, Fisksätra"
247592,lärare,K,"SFI-lärare, 47 år, Fisksätra"
247592,lärare,K,"SFI-lärare, 47 år, Fisksätra"
77638,lärare,K,"SFI-lärare, Gislaved"
233323,lärare,K,"37 år, SFI-lärare, Bodafors"
124843,lärare,K,"53, SFI-lärare"
37681,lärare,K,"SFI-lärare, Sandås"
37681,lärare,K,"SFI-lärare, Sandås"
329818,lärare,K,"sfi-lärare, Otteskruv"
5377,lärare,K,"53 år, sfi-lärare, Hajom"
275065,lärare,K,"64, SFI-lärare"
201290,lärare,K,"53, SFI-lärare"
37817,lärare,K,"41 år, SFI-Lärare"
275078,lärare,K,"55, SFI-lärare, Tidaholm"
30320,lärare,K,"45 år, SFI-lärare, Karlstad"
59276,lärare,K,"44 år, SFI-lärare"
293554,lärare,K,"67, SFI-lärare"
9161,lärare,K,sfi-lärare
242839,kommunikationsrådgivare,K,"55 år, kommunikationsstrateg"
67266,kommunikationsrådgivare,K,"61, kommunikationsstrateg, Kungsängen"
146367,kommunikationsrådgivare,K,"35, Kommunikationsstrateg"
271091,kommunikationsrådgivare,K,"kommunikationsstrateg, Hässelby"
271091,kommunikationsrådgivare,K,"kommunikationsstrateg, Hässelby"
271091,kommunikationsrådgivare,K,"kommunikationsstrateg, Hässelby"
271091,kommunikationsrådgivare,K,"kommunikationsstrateg, Hässelby"
271091,kommunikationsrådgivare,K,"kommunikationsstrateg, Hässelby"
271091,kommunikationsrådgivare,K,"kommunikationsstrateg, Hässelby"
155029,kommunikationsrådgivare,K,"42, Kommunikationsstrateg"
349826,kommunikationsrådgivare,K,"28 år, kommunikationsstrateg"
146208,kommunikationsrådgivare,K,"46, Kommunikationsstrateg"
39271,kommunikationsrådgivare,K,"51, Kommunikationsstrateg"
39271,kommunikationsrådgivare,K,"51, Kommunikationsstrateg"
118979,kommunikationsrådgivare,K,"46 år, Kommunikationsstrateg, Nödinge"
4211,kommunikationsrådgivare,K,"30, Hässelby gård, kommunikationsstrateg"
4211,kommunikationsrådgivare,K,"30, Hässelby gård, kommunikationsstrateg"
4211,kommunikationsrådgivare,K,"30, Hässelby gård, kommunikationsstrateg"
4211,kommunikationsrådgivare,K,"30, Hässelby gård, kommunikationsstrateg"
4211,kommunikationsrådgivare,K,"30, Hässelby gård, kommunikationsstrateg"
4211,kommunikationsrådgivare,K,"30, Hässelby gård, kommunikationsstrateg"
218238,kommunikationsrådgivare,K,"37, Centrala Sundbyberg, Kommunikationsstrateg"
242840,controller,K,"38 år, Business Controller"
101173,controller,K,"business controller, Torsred, 39 år"
101173,controller,K,"business controller, Torsred, 39 år"
242841,personalchef,K,"38 år, personalchef"
81753,personalchef,K,"55 år, Personalchef, Bålsta"
59119,personalchef,K,"47, Personalchef"
59119,personalchef,K,"47, Personalchef"
68788,personalchef,K,"53 år, Personalchef, Burseryd"
77865,personalchef,K,"Personalchef, Öxnehaga"
77865,personalchef,K,"Personalchef, Öxnehaga"
77865,personalchef,K,"Personalchef, Öxnehaga"
77866,personalchef,K,"Personalchef, Skänkeberg"
77866,personalchef,K,"Personalchef, Skänkeberg"
77866,personalchef,K,"Personalchef, Skänkeberg"
31684,personalchef,K,"43 år, Personalchef, Knutsborg"
60637,personalchef,K,"53 år, personalchef"
52793,personalchef,K,"46 år, personalchef, Hässleholm"
274729,personalchef,K,"72, Personalchef, Borås"
274729,personalchef,K,"72, Personalchef, Borås"
274729,personalchef,K,"72, Personalchef, Borås"
512213,personalchef,K,"47, personalchef"
297109,personalchef,K,"34, personalchef, statsvetare"
331279,personalchef,K,"42 år, Personalchef, Näs Kungsgård"
514510,personalchef,K,"34, personalchef, Ilsbo"
148629,personalchef,K,"58 år, personalchef"
277592,personalchef,K,"Personalchef, 53 år, Härnösand"
193570,personalchef,K,"65 år, Lilla Alby, Personalchef"
242844,chef,K,"35 år, restaurangchef"
262038,chef,K,"Restaurangchef, 38, Vendelsö"
262038,chef,K,"Restaurangchef, 38, Vendelsö"
263973,chef,K,"35, Restaurangchef"
263973,chef,K,"35, Restaurangchef"
263973,chef,K,"35, Restaurangchef"
263973,chef,K,"35, Restaurangchef"
263973,chef,K,"35, Restaurangchef"
263973,chef,K,"35, Restaurangchef"
317535,chef,K,"27, Rosersberg"
317535,chef,K,"27, Restaurangchef, Rosersberg"
3835,chef,K,"Restaurangchef, 54 år, Lindö"
3835,chef,K,"Restaurangchef, 54 år, Lindö"
77842,chef,K,"Restaurangchef, Ljungarum"
77842,chef,K,"Restaurangchef, Ljungarum"
77842,chef,K,"Restaurangchef, Ljungarum"
12877,chef,K,"restaurangchef, 24 år, Ullånger"
242852,fackombudsman,K,"67 år, fd ombudsman"
317562,fackombudsman,K,"74, Märsta"
317562,fackombudsman,K,"74, fd ombudsman, Märsta"
35509,fackombudsman,K,"70 år,fd Ombudsman,Mullsjö"
54062,fackombudsman,K,Fd ombudsman
54068,fackombudsman,K,Fd ombudsman
147112,fackombudsman,K,fd Ombudsman
41487,fackombudsman,K,"71 år, fd ombudsman, Skånings Åsaka"
109563,fackombudsman,K,"Fd ombudsman, Gunnarskog"
242855,snickare,K,"56 år, snickare"
194387,snickare,K,"Snickare, Hölö, 55"
67236,snickare,K,"Snickare, 49"
157103,snickare,K,"19, Snickare, Centrala Sbg"
197349,snickare,K,"69 år, snickare, Kavaröbrovägen, Öregrund"
419295,snickare,K,"40, Snickare"
82299,snickare,K,"21 år, snickare"
71409,snickare,K,"snickare, 24 år, Valdemarsvik"
267658,snickare,K,"snickare, 44 år"
267658,snickare,K,"snickare, 44 år"
267658,snickare,K,"snickare, 44 år"
268683,snickare,K,"snickare, 61 år"
268683,snickare,K,"snickare, 61 år"
268683,snickare,K,"snickare, 61 år"
189610,snickare,K,"snickare, 42 år"
189610,snickare,K,"snickare, 42 år"
81698,snickare,K,"44, Snickare"
81698,snickare,K,"44, Snickare"
81717,snickare,K,"52, Snickare"
81717,snickare,K,"52, Snickare"
140224,snickare,K,snickare
78146,snickare,K,"Snickare, Svenarum"
168080,snickare,K,"21, Snickare, Ölmstad"
168080,snickare,K,"21, Snickare, Ölmstad"
168080,snickare,K,"21, Snickare, Ölmstad"
77953,snickare,K,"Snickare, Malmbäck"
136620,snickare,K,"Snickare, Myresjö"
126289,snickare,K,"45 år, snickare, Kvillsfors"
78121,snickare,K,"Snickare, Ulfsbo"
160460,snickare,K,"41 år, Snickare, Högsby"
316659,snickare,K,"Snickare, Övraby"
313840,snickare,K,"28 år, snickare, Påryd"
313840,snickare,K,"28 år, snickare, Påryd"
161351,snickare,K,"27 år, Snickare, Rockneby"
161351,snickare,K,"27 år, Snickare, Rockneby"
60734,snickare,K,"snickare, Rockneby"
60734,snickare,K,"snickare, Rockneby"
342370,snickare,K,Snickare
63256,snickare,K,"Snickare, Skånes Fagerhult"
125384,snickare,K,Snickare
53485,snickare,K,Snickare
48862,snickare,K,"Snickare, 73, Ljungbyhed"
42293,snickare,K,"23, Snickare, Grevie"
84015,snickare,K,"70, Snickare"
99916,snickare,K,"49, snickare, Elineberg"
63085,snickare,K,"40 år, snickare, Källesjö"
39927,snickare,K,"Snickare, 31 år, Rolfstorp"
39927,snickare,K,"Snickare, 31 år, Rolfstorp"
39947,snickare,K,"Snickare, 51 år, Åskloster"
39947,snickare,K,"Snickare, 51 år, Åskloster"
254165,snickare,K,"53, Snickare"
6563,snickare,K,"66 år, snickare, Ellös"
6565,snickare,K,"71 år, snickare, Stillingsön"
119546,snickare,K,"68 år, Snickare, Brinken"
4840,snickare,K,"snickare, Tossene"
249723,snickare,K,"Snickare, Smögen"
6901,snickare,K,"74 år, snickare, Dingle"
43380,snickare,K,"Snickare, 27år, Rabbalshede"
43388,snickare,K,"Snickare, 33 år, Rabbalshede"
43390,snickare,K,"Snickare, 60 år, Fjällbacka"
485614,snickare,K,Snickare
5639,snickare,K,"snickare, 23 år, Färgelanda"
491775,snickare,K,"66, Snickare, Hultafors"
5375,snickare,K,"18 år, snickare, Hyssna"
274832,snickare,K,"30, Snickare, Horred"
112437,snickare,K,"Snickare, 53 år"
137755,snickare,K,"snickare, Romelanda"
14379,snickare,K,"snickare, Bro, 66 år"
256016,snickare,K,"35, Snickare"
234446,snickare,K,Snickare
237409,snickare,K,Snickare
13819,snickare,K,"67 år, snickare, Bredared"
13819,snickare,K,"67 år, snickare, Bredared"
13819,snickare,K,"67 år, snickare, Bredared"
49428,snickare,K,"snickare, 54"
49428,snickare,K,"snickare, 54"
49428,snickare,K,"snickare, 54"
49428,snickare,K,"snickare, 54"
49428,snickare,K,"snickare, 54"
49428,snickare,K,"snickare, 54"
76979,snickare,K,"64 år, snickare, Älmestad"
40668,snickare,K,"58 år, snickare"
40668,snickare,K,"58 år, snickare"
217115,snickare,K,"23 år, Snickare"
217115,snickare,K,"23, snickare"
327234,snickare,K,snickare
327235,snickare,K,snickare
85307,snickare,K,"Snickare, 24 år, Hagfors"
85742,snickare,K,"Snickare, 61 år, Mjönäs"
47302,snickare,K,"Snickare, 68 år, Finnerödja"
77747,snickare,K,"71 år, snickare"
77747,snickare,K,"71 år, snickare"
77747,snickare,K,"71 år, snickare"
77747,snickare,K,"71 år, snickare"
77747,snickare,K,"71 år, snickare"
77747,snickare,K,"71 år, snickare"
77747,snickare,K,"71 år, snickare"
77747,snickare,K,"71 år, snickare"
118872,snickare,K,"27 år,Snickare"
124377,snickare,K,"snickare, Lindesberg"
6375,snickare,K,"59 år, Snickare"
81205,snickare,K,"snickare, Kolbäck"
93532,snickare,K,"27 år, Snickare"
245112,snickare,K,"55 år, Snickare, Västerås"
9854,snickare,K,Snickare
101071,snickare,K,"Snickare, Malung"
290989,snickare,K,Snickare
78685,snickare,K,"25 år, Snickare"
113658,snickare,K,"snickare, Gustafs"
300021,snickare,K,"snickare, Ulvsta"
340256,snickare,K,"33, snickare, Ockelbo"
340256,snickare,K,"33, snickare, Ockelbo"
168452,snickare,K,"45 år, snickare, Alfta"
94456,snickare,K,"66, snickare, Alfta"
94456,snickare,K,"66, snickare, Alfta"
303535,snickare,K,"57, snickare, Järbo"
303535,snickare,K,"57, snickare, Järbo"
156234,snickare,K,"51, snickare, Bollnäs"
156234,snickare,K,"51, snickare, Bollnäs"
514607,snickare,K,"44, snickare, Arbrå"
341305,snickare,K,"45, snickare, Delsbo"
341305,snickare,K,"45, snickare, Delsbo"
67805,snickare,K,"45 år, Snickare, Kramfors"
9893,snickare,K,"36 år, Snickare, Själevad"
9893,snickare,K,"36 år, Snickare, Själevad"
86789,snickare,K,"52, Snickare, Hammerdal"
90864,snickare,K,"45, Snickare, Hammerdal"
56603,snickare,K,"61 år, Snickare, Bjärten"
48335,snickare,K,"snickare, Tvärålund"
361179,snickare,K,"40, snickare, Vindeln"
67666,snickare,K,"Snickare,Tärnaby"
47366,snickare,K,"23 år, Snickare, Sjungande Dalen"
47366,snickare,K,"23 år, Snickare, Sjungande Dalen"
277111,snickare,K,"20, snickare, Bergsbyn"
277111,snickare,K,"20, snickare, Bergsbyn"
93975,snickare,K,snickare
273875,snickare,K,"37 år, Snickare"
4209,snickare,K,"29, Hägersten, snickare"
4209,snickare,K,"29, Hägersten, snickare"
4209,snickare,K,"29, Hägersten, snickare"
4209,snickare,K,"29, Hägersten, snickare"
4209,snickare,K,"29, Hägersten, snickare"
4209,snickare,K,"29, Hägersten, snickare"
46427,snickare,K,"52, Slätthög, Snickare"
46427,snickare,K,"52, Slätthög, Snickare"
177527,snickare,K,"Västervik, Snickare, 62 år"
11874,snickare,K,"35, Fjärås, Snickare"
242614,snickare,K,"66 år, Grebbestad, snickare"
47258,snickare,K,"Stora Skedvi, Snickare"
245649,keramiker,K,Keramiker
419291,keramiker,K,"58, Keramiker, kulturarbetare"
290540,keramiker,K,"72, Keramiker, Söderköping"
36924,keramiker,K,"65 år,Keramiker,Jönköping"
36924,keramiker,K,"65 år,Keramiker,Jönköping"
36924,keramiker,K,"65 år,Keramiker,Jönköping"
11599,keramiker,K,"76, Keramiker, Älvsered"
14221,keramiker,K,"keramiker, 54 år, Veddige"
14221,keramiker,K,"keramiker, 54 år, Veddige"
34802,keramiker,K,"keramiker, Sydkoster"
193441,keramiker,K,"39 år, Keramiker, Vitvattnet"
245652,skolvaktmästare,K,Skolvaktmästare
198329,skolvaktmästare,K,"skolvaktmästare, Mölndal, 71 år"
44152,skolvaktmästare,K,"Hässleholm, 60, Skolvaktmästare"
76631,driftstekniker,K,"driftledare, 40 år, Salem"
76631,driftstekniker,K,"driftledare, 40 år, Salem"
89227,driftstekniker,K,"driftledare, Katrineholm"
