id,tvätt,valtyp,valsedelsuppgift
312582,statsvetare,L,"Statsvetare, Örebro"
312583,civilekonom,R,"Civilekonom, Örebro"
312583,civilekonom,L,"Civilekonom, Örebro"
312584,lärare,R,"Lärare, Örebro"
312585,bonde,R,"Mjölkbonde, Örebro"
312586,fil. kand.,R,"Fil.kand., Örebro"
312586,fil. kand.,L,"Fil.kand., Örebro"
312588,chef,R,"Enhetschef, Örebro"
312589,pensionär,R,"Pensionär, Örebro"
312590,chaufför,R,"Chaufför, Örebro"
312590,chaufför,L,"Yrkeschaufför, Örebro"
312590,yrkesförare,R,"Chaufför, Örebro"
312590,yrkesförare,L,"Yrkeschaufför, Örebro"
312591,oppositionsråd,R,"F.d. oppositionsråd, Örebro"
312591,oppositionsråd,L,"F.d oppositionsråd, Örebro"
312592,musiker,R,"Musiker, Örebro"
312593,fysioterapeut,R,"Fysioterapeut, Örebro"
312594,regionråd,R,"Regionråd, Örebro"
312594,regionråd,L,"Regionråd, Örebro"
312911,skribent,R,"73, Skribent, Stockholm"
312912,chef,R,"38, Gruppledare, Stockholm"
312913,läkare,R,"26, Läkare, Stockholm"
312913,läkare,L,"26, Läkare, Stockholm"
312914,polis,R,"48, Poliskommissarie, Spånga"
312914,polis,L,"48, Poliskommissarie, Spånga"
312915,kulturarbetare,R,"62, Kulturvetare, Stockholm"
312919,fil. dr.,R,"63, Fil dr, pastor, Stockholm"
312919,pastor,R,"63, Fil dr, pastor, Stockholm"
312920,servicebyråchef,R,"61, Servicebyråchef, Stockholm"
312920,servicebyråchef,L,"61, Servicebyråchef, Stockholm"
312921,marknadsförare,R,"20, Marknadsförare, Spånga"
312922,studerande,R,"21, Student, Bromma"
312923,mäklare,R,"71, Fastighetsmäklare, Stockholm"
312924,kommunikationsansvarig,R,"54, Kommunikationschef, Stockholm"
312925,civilingenjör,R,"35, Civilingenjör, Stockholm"
312925,civilingenjör,L,"35, Civilingenjör, Stockholm"
312926,lärare,R,"63, Lärare, Hässelby"
312928,samhällsvetare,R,"28, Samhällsvetare, Stockholm"
312928,samhällsvetare,L,"28, Samhällsvetare, Stockholm"
312929,psykolog,R,"36, Leg. psykolog, Stockholm"
312933,socionom,R,"27, Socionom, Spånga"
312934,vårdare,R,"53, Vårdadministratör, Bromma"
312934,vårdare,L,"53, Vårdadministratör, Bromma"
312935,tjänsteman,R,"32, Tjänsteman, Hägersten"
313119,specialpedagog,R,"Specialpedagog, 47 år, Västervik"
313432,oppositionsråd,L,"48, oppositionsråd, Karlshamn"
313433,grupphandledare,R,"25, grupphandledare, Karlshamn"
313433,grupphandledare,L,"25, grupphandledare, Karlshamn"
313434,egenföretagare,L,"50, egen företagare, Karlshamn"
313435,sjuksköterska,L,"74, leg sjuksköterska, Karlshamn"
313437,säljare,L,"51, säljare energi, Karlshamn"
313438,konsult,L,"72, konsult, Karlshamn"
313439,undersköterska,L,"46, undersköterska, Karlshamn"
313440,politisk tjänsteman,R,"27, politisk tjänsteman, Karlshamn"
313440,politisk tjänsteman,L,"27, politisk tjänsteman, Karlshamn"
313443,fastighetsförvaltare,L,"51, fastighetsförvaltare, Karlshamn"
313447,kostekonom,L,"70, kostekonom, Karlshamn"
313449,tekn. dr.,R,"58, teknisk doktor, Karlshamn"
313449,tekn. dr.,L,"58, teknisk doktor, Karlshamn"
313454,socionom,L,"36, socionom, Asarum"
313460,säljare,L,"47, mediasäljare, Svängsta"
313463,facklig företrädare,L,"58, ombudsman, Karlsham"
313530,ekonom,R,"33, ekologisk ekonom, Skultuna"
313790,vårdare,L,"Bagarmossen, vårdbiträde"
313801,projektledare,R,"45 år, projektledare, Kalmar"
313804,studievägledare,R,"23 år, studievägledare, Kalmar"
313822,projektutvecklare,R,"53 år, projektutvecklare, Kalmar"
313894,koordinator,R,"Koordinator, Färila"
313894,koordinator,L,"53, studerande, Färila"
313894,studerande,R,"Koordinator, Färila"
313894,studerande,L,"53, studerande, Färila"
313896,programmerare,L,"43, programmerare, Ljusdal"
313898,studerande,L,"36, studerande, Färila"
313905,terapeut,L,"49, terapeut, Järvsö"
313936,socionom,L,"31, Socionom, Stockholm"
313938,undersköterska,L,"53, Undersköterska, Hässelby"
313939,analytiker,L,"47, Senior analytiker, Stockholm"
313940,politisk tjänsteman,L,"63, Politisk sekreterare, Stockholm"
313947,förvaltningsadministratör,L,"52, Förvaltningsadministratör, Stockholm"
313956,psykolog,L,"64, Leg. psykolog, Stockholm"
314164,elevassistent,L,"52, Elevassistent, Motala"
314211,undersköterska,R,"undersköterska, Söderhamn"
314211,undersköterska,L,"undersköterska, Söderhamn"
314212,oppositionsråd,L,"oppositionsråd, Söderhamn"
314213,samordnare,R,"samordnare, Söderhamn"
314222,egenföretagare,R,Söderhamn/Mo
314222,egenföretagare,L,"företagare, Söderhamn/Mo"
314225,undersköterska,L,"undersköterska, Söderhamn"
314227,chef,R,"distriktschef, Långbo"
314227,chef,L,"distriktschef, Långbo"
314843,sjuksköterska,L,"73, Sjuksköterska, vårdlärare, Årsta"
314843,sjuksköterska,L,"73, Sjuksköterska, Årsta"
314843,vårdlärare,L,"73, Sjuksköterska, vårdlärare, Årsta"
314843,vårdlärare,L,"73, Sjuksköterska, Årsta"
314846,läkare,L,"25, Läkare, Stockholm"
314849,jurist,L,"57, Jurist, Vällingby"
314852,facklig företrädare,L,"74, F.d. ombudsman, Sköndal"
314854,civilingenjör,L,"54, Civ.ing., Bandhagen"
314854,civilingenjör,L,"54, Civ. ing., Bandhagen"
314854,civilingenjör,L,"54, Civ.ing., Bandhagen"
314854,civilingenjör,L,"54, Civ. ing., Bandhagen"
314867,leg. ssw,L,"68, Leg. ssw, Bromma"
315114,sjuksköterska,L,"80, specialistsjuksköterska, Uddevalla"
315616,riksdagsledamot,R,"riksdagsledamot, Kungälv"
315645,montör,R,"montör, Mölndal"
315645,montör,L,"montör, Mölndal"
316659,snickare,R,"Snickare, Söderåkra"
316659,snickare,L,"Snickare, Söderåkra"
316660,pensionär,L,"Pensionär, Söderåkra"
316662,pensionär,L,"Pensionerad lärare, Söderåkra"
316664,massör,L,"53 år, massageterapeut, Söderåkra"
316818,fritidsledare,R,"fritidspedagog, Torsåker"
316818,fritidsledare,L,"fritidspedagog, Torsåker"
317395,facklig utredare,L,"fd LO-utredare, Stenungsund"
317400,ekonom,L,"ekonom, Partille"
317402,studerande,L,"studerande, Ale"
317404,jurist,L,"konsult jurist, Tjörn"
317424,sjuksköterska,L,"sjuksköterska, Alingsås"
317431,upphandlare,L,"upphandlingsledare, Tjörn"
317439,pensionär,L,"pensionär, Mölndal"
317451,pensionär,L,"pensionär, Tjörn"
318144,folkbildare,R,"folkbildare, Huskvarna"
318145,avdelningsledare,R,"avdelningsledare, Skillingaryd"
318151,undersköterska,R,"undersköterska, Jönköping"
318376,ingenjör,R,"Ingenjör, Vimmerby"
318376,ingenjör,L,"Ingenjör, Storebro"
318604,projektledare,R,"projektledare, Hudiksvall"
318604,projektledare,L,"projektledare, Hudiksvall"
318606,civilekonom,R,"civilekonom, Hudiksvall"
318606,civilekonom,L,"civilekonom, Hudiksvall"
319973,pensionär,L,"Tandläkare, Aktiv senior-mot alkohol och drogmissbruk, Virserum"
319973,pensionär,L,"Aktiv senior ""leva livet hela livet"", för nykterhet, solidarietet, Virserum"
319973,pensionär,L,"Tandläkare, Aktiv senior-mot alkohol och drogmissbruk, Virserum"
319973,pensionär,L,"Aktiv senior ""leva livet hela livet"", för nykterhet, solidarietet, Virserum"
319973,tandläkare,L,"Tandläkare, Aktiv senior-mot alkohol och drogmissbruk, Virserum"
319973,tandläkare,L,"Aktiv senior ""leva livet hela livet"", för nykterhet, solidarietet, Virserum"
319975,personlig assistent,L,"personlig assistent, Virserum"
322968,egenföretagare,R,"Vimmerby, Egenföretagare"
322970,undersköterska,R,"Vimmerby, Undersköterska"
322970,undersköterska,L,"Vimmerby, Undersköterska"
322971,undersköterska,R,"Vimmerby, Undersköterska"
322971,undersköterska,L,"Vimmerby, Undersköterska"
322976,demokratiutvecklare,R,"Vimmerby, Demokratiutvecklare"
322976,demokratiutvecklare,L,"Vimmerby, Demokratiutvecklare"
323342,studerande,R,"studerande, Forsa"
323342,studerande,L,"studerande, Forsa"
323346,egenföretagare,R,"småföretagare, Enånger"
323346,egenföretagare,L,"småföretagare, Enånger"
323352,studerande,L,"student, Hudiksvall"
323360,pensionär,L,"pensionär, Hudiksvall"
323361,studerande,R,"student, Forsa"
324336,pensionär,R,"Mönsterås, Pensionär"
324336,pensionär,L,Mönsterås
324618,politisk tjänsteman,L,"Karlstad, 49 år, Politisk sekreterare"
324681,lärare,R,"Speciallärare, ordförande Liberalerna Nybro, Nybro"
324681,lärare,L,"44 år, speciallärare, Nybro"
324697,assistent,R,"24 år, VD-assistent, Uppsala"
325714,egenföretagare,L,"Väse, 67 år, Egenföretagare"
327908,professor,L,"Professor em., Örebro"
327911,lärare,L,"Lärare, Odensbacken"
327913,organisationssekreterare,L,"Organisationssekreterare, Örebro"
327917,rektor,L,"F.d. rektor, samhällsvetare, Örebro"
327917,samhällsvetare,L,"F.d. rektor, samhällsvetare, Örebro"
327921,trafikplanerare,L,"Trafikplanerare, Örebro"
327923,egenföretagare,L,"Egenföretagare, Örebro"
327924,inredare,L,"Inredningsarkitekt, Örebro"
327927,it-specialist,L,"IT-tekniker, Örebro"
327930,arbetsterapeut,L,"Arbetsterapeut, Örebro"
327932,läkare,L,"Barnläkare , Örebro"
327935,egenföretagare,L,"Företagare, Örebro"
327936,kurator,L,"Kurator, Örebro"
327941,sjuksköterska,L,"Sjuksköterska, Örebro"
327943,ambulansförman,L,"Fd Ambulans förman, Örebro"
327944,politisk tjänsteman,L,"Politisk sekreterare, Örebro"
327947,fil. kand.,L,"Fil kand, Örebro"
328411,lärare,R,"60 år, Leg. Lärare, Lycksele"
328411,lärare,L,"60 år, Leg. Lärare, Lycksele"
328412,lärare,R,"45 år, Leg. Lärare, Lycksele"
328412,lärare,L,"45 år, Leg. Lärare, Lycksele"
328418,sjuksköterska,R,"65 år, Sjuksköterska, Lycksele"
328418,sjuksköterska,L,"65 år, Sjuksköterska, Lycksele"
328453,chef,R,"37, projektchef, Kungsbacka"
328453,chef,L,"37, projektchef, Kungsbacka"
328454,läkare,R,"27, läkare, Kungsbacka"
328454,läkare,L,"27, läkare, Kungsbacka"
328456,projektledare,R,"56, projektledare, Kungsbacka"
328464,sjuksköterska,L,"73, distriktssköterska, Kungsbacka"
328911,bibliotekarie,R,"Emmaboda, Skolbibliotikarie"
328911,bibliotekarie,L,"Emmaboda, Skolbibliotikarie"
328914,egenföretagare,R,"Emmaboda, Egenföretagare"
328914,egenföretagare,L,"Emmaboda, Egenföretagare"
329303,bonde,R,"61 år, lantbrukare, Odensvi"
329307,bonde,R,"63 år, lantbrukare, Gamleby"
329783,kommunalråd,L,"58 år, kommunalråd, Nybro"
329784,bonde,R,"63 år, lantbruksföretagare, Räggekulla"
329788,driftstekniker,L,"42 år, drifttekniker, Spakstorp"
329791,chef,R,"35 år, administrativ chef, Nybro"
329792,läkare,L,"36 år, läkare, Nybro"
329798,studerande,L,"32 år, studerande, Nybro"
329815,lärare,L,"52 år, lärare, Nybro"
332781,pensionär,R,"Torsås, Pensionär"
332781,pensionär,L,"Torsås, Pensionär"
332784,pensionär,L,"Torsås, Pensionär"
332786,pensionär,R,"Torsås, Pensionär"
333349,egenföretagare,R,"Borgholm, Egenföretagare"
333349,egenföretagare,L,"Borgholm, Egenföretagare"
333985,lärare,R,"59 år, universitetslärare, Emmaboda"
333985,lärare,L,"59 år, universitetslärare, Emmaboda"
333986,facklig företrädare,R,"43 år, ombudsman, Orrefors"
333986,facklig företrädare,L,"43 år, ombudsman, Orrefors"
333987,omvårdnadspersonal,L,"62 år, omsorgsassistent, Torsås"
333989,omvårdnadspersonal,R,"41 år, omsorgsassistent, Emmaboda"
333989,omvårdnadspersonal,L,"41 år, omsorgsassistent, Lindås"
333990,omvårdnadspersonal,R,"44 år, omsorgsassistent, Gullabo"
333990,omvårdnadspersonal,L,"44 år, omsorgsassistent, Gullabo"
333991,skogsbrukare,L,"69 år, skogsbrukare, Gullabo"
333992,civilekonom,L,"35 år, civilekonom, Algutsboda"
333994,civilekonom,L,"32 år, civilekonom, Algutsboda"
333996,chef,L,"42 år, förskolechef, Bergkvara"
333997,fil. mag.,L,"78 år, fil. mag., skogsbrukare, Algutsboö"
333997,skogsbrukare,L,"78 år, fil. mag., skogsbrukare, Algutsboö"
334000,kock,L,"34 år, yrkeschaufför, kock, Bergkvara"
334000,yrkesförare,L,"34 år, yrkeschaufför, kock, Bergkvara"
334001,teolog,L,"69 år, teolog, Broakulla"
335215,trätekniker,R,"Nybro, Trätekniker"
335215,trätekniker,L,"Nybro, Trätekniker"
335216,fritidsledare,R,"Nybro, Fritidsledare"
335216,fritidsledare,L,"Nybro, Fritidsledare"
335217,personlig assistent,R,Personlig Assistent
335217,personlig assistent,L,"Nybro, Personlig Assistent"
335218,pensionär,R,"Nyrbo, Pensionär"
335218,pensionär,L,"Nyrbo, Pensionär"
335221,undersköterska,R,"Nybro, Undersköterska"
335221,undersköterska,L,"Nybro, Undersköterska"
335224,omvårdnadspersonal,L,Omsorgsassistent
335228,elektriker,R,"Nybro, Industrielektriker"
335234,lärare,R,"Nybro, Lärare"
335234,lärare,L,"Nybro, Lärare"
335300,fil. dr.,L,"77, filosofie doktor, Lidingö"
335599,kommunpolitiker,R,"Kommunpolitiker, Växjö"
335599,kommunpolitiker,L,"Kommunpolitiker, Växjö"
335600,lärare,R,"Gymnasielärare, Växjö"
335600,lärare,L,"Gymnasielärare, Växjö"
335602,egenföretagare,R,"Företagare, Växjö"
335602,egenföretagare,L,"Företagare, Växjö"
335603,butiksbiträde,R,"Butiksbiträde, Tegnaby"
335603,butiksbiträde,L,"Butiksbiträde, Tegnaby"
335604,egenföretagare,R,"Företagare, Växjö"
335604,egenföretagare,L,"Företagare, Växjö"
335605,civilekonom,R,"Civilekonom, Växjö"
335605,civilekonom,L,"Civilekonom, Växjö"
335606,lärare,R,"Ämneslärare, Växjö"
335606,lärare,L,"Ämneslärare, Växjö"
335610,ingenjör,R,"Ingenjör, Växjö"
335610,ingenjör,L,"Ingenjör, Växjö"
335612,it-specialist,R,"IT-tekniker, Växjö"
335612,it-specialist,L,"IT-tekniker, Växjö"
335613,lektor,L,"Lektor, präst (Teol. dr.), Vederslöv"
335615,studerande,L,"Student, Växjö"
335616,fritidsledare,R,"Fritidspedagog, musiker, Växjö"
335616,fritidsledare,L,"Fritidspedagog, Musiker, Växjö"
335616,musiker,R,"Fritidspedagog, musiker, Växjö"
335616,musiker,L,"Fritidspedagog, Musiker, Växjö"
335617,systemutvecklare,R,"Systemutvecklare, Växjö"
335617,systemutvecklare,L,"Systemutvecklare, Växjö"
336152,högskoleingenjör,R,"Högskoleingenjör, Ljungby"
336152,högskoleingenjör,L,"Högskoleingenjör, Ljungby"
336153,undersköterska,R,"Undersköterska, Ljungby"
336153,undersköterska,L,"Undersköterska, Ljungby"
336157,projektledare,R,"Projektledare, Ljungby"
336157,projektledare,L,"Projektledare, Ljungby"
336158,undersköterska,R,"Undersköterska, Lagan"
336158,undersköterska,L,"Undersköterska, Lagan"
336333,entreprenör,R,"38 år, Entreprenör, Hovmantorp"
336333,entreprenör,L,"38 år, Entreprenör, Hovmantorp"
336760,skattehandläggare,R,"Västervik, Skattehandläggare"
336760,skattehandläggare,L,"Västervik, Skattehandläggare"
336761,egenföretagare,R,"Västervik, Egenföretagare"
336761,egenföretagare,L,"Västervik, Egenföretagare"
336770,trädgårdsmästare,L,"Västervik, Trädgårdsmästare"
337316,egenföretagare,L,"Mörbylånga, Egenföretagare"
337317,grafiker,L,"Mörbylånga, Grafisk Formgivare"
338987,yrkesförare,R,"Yrkeschaufför, Älmhult"
338987,yrkesförare,L,"43, Virestad, Yrkeschaufför"
339815,konstruktör,R,"konstruktör, Bollnäs"
339816,kock,R,"kock och mjölkproducent, Kilafors"
339816,kock,L,"kock och mjölkproducent, Kilafors"
339817,sjuksköterska,L,"sjuksköterska, Bollnäs"
339825,folkbildare,L,"folkbildare, Kilafors"
339888,pensionär,R,"70, pensionär, Ockelbo"
340148,kulturarbetare,R,"62, kulturarbetare/oppositionsråd, Sandviken"
340148,kulturarbetare,L,"62, kulturarbetare/oppositionsråd, Sandviken"
340150,förskolelärare,L,"70, förskollärare, Järbo"
340151,egenföretagare,R,"51, egen företagare, Sandviken"
340151,egenföretagare,L,"51, egen företagare, Sandviken"
340159,mjukvarutestare,R,"30, mjukvarutestare, Sandviken"
340159,mjukvarutestare,L,"30, mjukvarutestare, Sandviken"
340164,undersköterska,L,"55, undersköterska, Sandviken"
340220,lärare,L,"52, gymnasielärare, Hudiksvall"
340221,mentalskötare,L,"59, mentalskötare, Hudiksvall"
340224,lärare,R,"60, gymnasielärare, Hudiksvall"
340231,studerande,R,"31, studerande, Hudiksvall"
340246,undersköterska,L,"27, undersköterska, Ockelbo"
340270,beroendeterapeut,R,"63, beroendeterapeut, Ljusdal"
340270,beroendeterapeut,L,"63, beroendeterapeut, Ljusdal"
340293,pensionär,R,"pensionär, Ovanåker"
340293,pensionär,L,"pensionär, Ovanåker"
340335,nationell samordnare,R,"38, nationell samordnare, Söderhamn"
340336,sjuksköterska,L,"43, sjuksköterska, Söderhamn"
340338,studerande,R,"28, student, Söderhamn"
340339,it-specialist,R,"41, IT-konsult, Söderhamn"
340367,regionråd,R,"Regionråd, Gävle"
340367,regionråd,L,"28, regionråd, Gävle"
340368,riksdagsledamot,R,"Riksdagsledamot, Gävle"
340368,riksdagsledamot,L,"38, riksdagsledamot, Gävle"
340369,sjuksköterska,L,"44, sjuksköterska, Gävle"
340370,kommunalråd,R,"Kommunalråd, Gävle"
340370,kommunalråd,L,"42, kommunalråd, Gävle"
340371,tandhygienist,L,"36, tandhygienist, Bergby"
340372,studerande,R,"Studerande, Gävle"
340372,studerande,L,"24, studerande, Gävle"
340373,förskolelärare,L,"38, förskolelärare, Gävle"
340374,polis,L,"50, polisinspektör, Gävle"
340375,undersköterska,L,"57, undersköterska, Gävle"
340376,arbetare,R,"Industriarbetare, Gävle"
340376,arbetare,L,"49, industriarbetare, Gävle"
340377,egenföretagare,L,"29, företagare, Gävle"
340378,sjukpensionär,L,"44, sjukpensionär, Hedesunda"
340381,ordningsvakt,L,"42, ordningsvakt, Gävle"
340383,hantverkare,L,"69, hantverkare, Gävle"
340384,vd,L,"34, vd, Forsbacka"
340385,personlig assistent,R,"Personlig assistent, Gävle"
340386,undersköterska,L,"51, undersköterska, Gävle"
340387,vd,L,"52, vd, Valbo"
340388,yrkesförare,L,"43, yrkeschaufför, Gävle"
340390,lokalvårdare,L,"63, lokalvårdare, Gävle"
340393,massör,L,"65, massageterapeut, Gävle"
340394,revisor,L,"51, revisor, Gävle"
340397,teamledare,L,"33, teamledare, Gävle"
340419,vårdare,L,"56, vårdare, Gävle"
340590,riksdagsledamot,R,"55, riksdagsledamot, Gävle"
340591,lärare,R,"40, lärare, Gävle"
340600,facklig företrädare,R,"60, ombudsman, Gävle"
340838,utredare,L,"38, utredare, Gävle"
340839,projektledare,L,"projektledare, Gävle"
340843,paralegal,L,"paralegal, Gävle"
340850,undersköterska,L,"66, undersköterska, Hudiksvall"
340855,lärare,L,"45, lärare, Gävle"
341290,kommunalråd,R,"Oppositionsråd, Hudiksvall"
341290,kommunalråd,L,"34, kommunalråd, Hudiksvall"
341290,oppositionsråd,R,"Oppositionsråd, Hudiksvall"
341290,oppositionsråd,L,"34, kommunalråd, Hudiksvall"
341292,egenföretagare,L,"58, företagare, Delsbo"
341294,målare,L,"57, målare, Iggesund"
341295,egenföretagare,L,"65, företagare, Bjuråker"
341296,egenföretagare,L,"53, företagare, Hudiksvall"
341299,affärsbiträde,L,"51, affärsbiträde, Hudiksvall"
341307,pensionär,L,"79, pensionär, Hudiksvall"
341433,militär,R,"Fd. Officer, Arvidsjaur"
341455,hemmansägare,R,"Hemmansägare, Arvidsjaur"
341528,undersköterska,L,"29, undersköterska, Jättendal"
341553,ekonom,L,"64, ekonom, Strömsbruk"
341579,lastbilsförare,L,"32, lastbilschaufför, Ilsbo"
341591,boendeassistent,L,"58, boendestödjare, Hassela"
341595,chaufför,L,"30, chaufför, Bergsjö"
341772,militär,R,"Officer, Boden"
342340,chef,R,"Oskarshamn, Butikschef"
342340,chef,L,"Oskarshamn, Butikschef"
342341,skötare,R,"Oskarshamn, Skötare/Behandlare"
342341,skötare,L,"Oskarshamn, Skötare/Behandlare"
342342,pensionär,L,"Oskarshamn, Pensionär"
342344,svarvare,L,"Oskarshamn, Svarvare"
342350,socionom,L,"Oskarshamn, Socionom"
342352,arbetare,L,"Oskarshamn, Industriarbetare"
342375,fotograf,R,"Oskarshamn, Fotograf"
342375,fotograf,L,"Oskarshamn, Fotograf"
343027,behandlare,R,"Behandlingsassistent, Kalix"
343027,behandlare,L,Kalix
343073,studerande,R,"Studerande, Kiruna"
343073,studerande,L,Kiruna
343187,fritidsledare,R,"Fritidspedagog, Luleå"
343187,fritidsledare,L,Luleå
343188,egenföretagare,R,"Företagare, Luleå"
343299,fastighetsförvaltare,R,"Fastighetsförvaltare, Piteå"
343391,bonde,R,"Lantbrukare, Älvsbyn"
343505,kommunalråd,R,"Kommunalråd, Överkalix"
343505,kommunalråd,L,Överkalix
343531,kommunalråd,R,"Kommunalråd, Övertorneå"
345259,studerande,R,"studerande, Korskrogen"
345259,studerande,L,"studerande, Korskrogen"
345260,kommunikatör,L,"kommunikatör, Ljusdal"
345261,destinationsutvecklare,R,"destinationsutvecklare, Järvsö"
345266,studerande,L,"studerande, Ljusdal"
345273,egenföretagare,R,"företagare, Järvsö"
345273,egenföretagare,L,"företagare, Järvsö"
345434,kommunalråd,R,"kommunalråd, Sandviken"
345434,kommunalråd,L,"kommunalråd, Årsunda"
345437,politisk tjänsteman,R,"politisk sekreterare, Österfärnebo"
345437,politisk tjänsteman,L,"politisk sekreterare, Österfärnebo"
345439,chef,R,"enhetschef, Sandviken"
345439,chef,L,"enhetschef, Sandviken"
345440,projektledare,L,"projektledare, Gysinge"
345441,studerande,R,"studerande, Järbo"
345441,studerande,L,"studerande, Järbo"
345446,ekonom,L,"ekonom, Sandviken"
345447,utbildningsadministratör,R,"utbildningsledare, Sandviken"
345447,utbildningsadministratör,L,"utbildningsledare, Sandviken"
345453,fysioterapeut,L,"fysioterapeut, Årsunda"
345456,bonde,L,"mjölkbonde, Österfärnebo"
346882,pensionär,L,"pensionär, Vaxholm"
346888,kansliansvarig,L,"kanslichef, Djursholm"
347478,bonde,R,"52 år, bonde, Södra Vi"
347977,brandman,R,"48 år, brandman, Lindås"
350286,riksdagsledamot,R,"riksdagsledamot, Gotlands län"
350286,riksdagsledamot,R,"25, Visby"
351349,kriminalvårdare,R,"Kriminalvårdare, Örebro"
351349,kriminalvårdare,L,"Kriminalvårdare, Örebro"
351352,politisk tjänsteman,R,"Politisk sekreterare, Örebro"
351353,mottagningssamordnare,L,"Mottagningssamordnare, Örebro"
351354,arbetare,R,"Livsmedelsarbetare, Örebro"
351354,arbetare,L,"Livsmedelsarbetare, Odensbacken"
351355,färdtjänstförare,R,"Färdtjänstchaufför, Örebro"
351355,färdtjänstförare,L,"Färdtjänstchaufför,Örebro"
351356,forskare,R,"Doktorand, Örebro"
351358,statsvetare,R,"Statsvetare, Örebro"
351358,statsvetare,L,"Statsvetare, Örebro"
351359,lärare,R,"Lärare, Örebro"
351360,elevassistent,R,"Elevassistent, Örebro"
351360,elevassistent,L,"Elevassistent, Örebro"
351361,kommunikatör,L,"Kommunikatör, Örebro"
351362,arbetare,L,"Lagerarbetare, Örebro"
351364,integrationsarbetare,R,"Integrationshandläggare, Örebro"
351364,integrationsarbetare,L,"Integrationshandläggare, Örebro"
351366,sjuksköterska,R,"Sjuksköterska/Tolk, Örebro"
351366,sjuksköterska,L,"Sjuksköterska/Tolk, Örebro"
351367,lärare,L,"Lärare, Örebro"
351368,vårdare,L,"f.d. Vårdare, Örebro"
351370,pensionär,R,"Pensionär, Örebro"
351370,pensionär,L,"Pensionär, Garphyttan"
351371,boendeassistent,R,"Boendestödjare, Örebro"
351371,boendeassistent,L,"Boendestödjare, Örebro"
351376,ingenjör,L,"Ingenjör, Örebro"
351377,socionom,L,"Socionom, Örebro"
351381,socialarbetare,L,"Socialarbetare, Gällersta"
351383,journalist,L,"f.d journalist, Örebro"
351828,landstingsråd,L,"62, landstingsråd, Hällaryd"
352541,chef,L,"59, gruppledare, Kungsbacka"
352543,egenföretagare,L,"53, företagare, Kungsbacka"
353407,personlig assistent,R,"58, personlig assistent, Skellefteå"
353407,personlig assistent,L,"Personlig assistent, Skellefteå"
353408,socionom,L,"Socionom, Villvattnet/Burträsk"
353409,antikvarie,R,"61, antikvarie, Skellefteå"
353409,antikvarie,L,"Antikvarie, Skellefteå"
353410,arbetare,R,"56, verkstadsarbetare, Skellefteå"
353410,arbetare,L,"Verkstadsarbetare, Skellefteå"
353411,brevbärare,L,"Brevbärare, Norsjö"
353412,pensionär,L,"Pensionär, Norsjö"
353413,undersköterska,L,"Undersköterska, Skellefteå"
353414,lärare,L,"Lärare, Skellefteå"
353415,socialarbetare,R,"52, socialsekreterare, Skellefteå"
353415,socialarbetare,L,"Socialsekreterare, Skellefteå"
353416,sjuksköterska,L,"Sjuksköterska, Boliden"
353417,pensionär,L,"Pensionerad lärare, Skellefteå"
353922,lärare,R,"52 år, Gymnasielärare, Vännäs"
353922,lärare,L,"52 år, Gymnasielärare, Vännäs"
353923,biolog,R,"45 år, Biolog, Vännäs"
353923,biolog,L,"45 år, Biolog, Vännäs"
353925,politisk tjänsteman,L,"39 år, Politisk sekreterare, Vännäs"
354569,socialarbetare,R,"Socialsekreterare, Nora"
354569,socialarbetare,L,"Socialsekreterare, Nora"
354599,kommunalråd,L,"Kommunalråd, Strömsnäsbruk"
354600,designer,R,"Designer, Markaryd"
354600,designer,L,"Designer, Markaryd"
354610,prost,L,"Prost, Markaryd"
354726,jurist,R,"43, jur. kand., Kungsbacka"
354996,handledare,R,"Handledare, Västerås"
355336,näringslivsutvecklare,R,"40 år, Näringslivsutvecklare, Växjö"
355338,ekonom,R,"65 år, Ekonom, Tolg"
355338,ekonom,L,"65 år, Ekonom, Tolg"
355837,verksamhetsansvarig,R,"35 år, Verksamhetsansvarig, Växjö"
355837,verksamhetsansvarig,L,"35 år, Verksamhetsansvarig, Växjö"
355839,docent,R,"69 år, Docent, Växjö"
355839,docent,L,"69 år, Docent, Växjö"
355840,pensionär,L,"76 år, Pensionerad lärare, Växjö"
355841,läkare,L,"71 år, Läkare, Växjö"
356258,bibliotekarie,L,"Fd.biblotikarie, pensionär, Nybro"
356258,pensionär,L,"Fd.biblotikarie, pensionär, Nybro"
356262,lärare,L,"36 år, lärare, Nybro"
356868,riksdagsledamot,R,"50, Riksdagsledamot, Almunge"
356869,apotekare,R,"44, Apotekare, Uppsala"
356869,apotekare,L,"44, Apotekare, Funbo"
356871,lärare,R,"70, Musiklärare, Uppsala"
356872,ingenjör,R,"57, Byggnadsingenjör, Uppsala"
356874,polis,R,"42, Polisinspektör, Knivsta"
356874,polis,L,"42, Polisinspektör, Knivsta"
356875,egenföretagare,R,"42, Företagare, Storvreta"
356876,elevassistent,R,"55, Elevassistent, Österbybruk"
356877,pastor,R,"68, Pastor, Alunda"
356877,pastor,L,"68, Pastor, Alunda"
356878,lärare,R,"55, Lärare, Bålsta"
356878,lärare,L,"55, Lärare, Bålsta"
356880,analytiker,R,"26, Analytiker, Uppsala"
356881,vd,R,"49, VD, Storvreta"
356881,vd,L,"49, VD, Storvreta"
356882,konsult,R,"59, Konsult, Harbo"
